Topic,Count,Name,Representation,Representative_Docs
116,43,116_medo_ganho_saude_acrímo,"['medo', 'ganho', 'saude', 'acrímo', 'pesar', 'perda', 'falecimento', 'confrontação', 'fim', 'conformidade']","['* Medo da perda', '• Medo da perda', '• Medo da perda']"
117,42,117_sexo_sexual_sexualidade_sensual,"['sexo', 'sexual', 'sexualidade', 'sensual', 'sensualidade', 'desire', 'sexuais', 'sede', 'corpo', 'femininas']","['Sexo e relacionamentos', '• Sexo e paixão', '• Amor e sexo']"
118,42,118_desespero_sofrimento_desesperança_dúvida,"['desespero', 'sofrimento', 'desesperança', 'dúvida', 'esperança', 'perda', 'de', '', '', '']","['Sofrimento e Desespero', 'Sofrimento e Desespero', 'Sofrimento e Desespero']"
119,42,119_longing_for_love_distant,"['longing', 'for', 'love', 'distant', 'lost', 'desejo', 'expectativas', 'correspondidas', 'insatisfeito', 'unrequited']","['• Longing for a lost love', '• Longing for a lost love', 'Longing for Love']"
120,42,120_sofrer_heartbreak_sofrendo_amar,"['sofrer', 'heartbreak', 'sofrendo', 'amar', 'cores', 'love', 'sofrimento', 'amor', 'and', 'amoroso']","['• Love and Heartbreak', 'Amar e sofrer', 'Amar e sofrer']"
121,42,121_pela_busca_liberdade_autorização,"['pela', 'busca', 'liberdade', 'autorização', 'ajuda', 'internas', 'autenticidade', 'lutas', 'por', 'de']","['A busca pela liberdade', '• A busca pela liberdade', '• Busca pela liberdade']"
122,42,122_desconhecimento_mistério_desamparo_estranheza,"['desconhecimento', 'mistério', 'desamparo', 'estranheza', 'peculiaridades', 'inesperado', 'peculiaridade', 'surpresa', 'inesperadas', 'furtividade']","['• Confusão e desconhecimento', '• Confusão e Desconhecimento', 'Mistério e desconhecimento']"
123,42,123_confiança_amizade_ameijo_perdidas,"['confiança', 'amizade', 'ameijo', 'perdidas', 'sorriso', 'admiração', 'relação', 'de', '', '']","['• Amizade e confiança', '* Amizade e confiança', 'Amizade e Confiança']"
124,42,124_independente_viver_solteira_libertação,"['independente', 'viver', 'solteira', 'libertação', 'liberdade', 'vontade', 'intensa', 'sobrevida', 'vida', 'autonomia']","['Vida independente', 'Vida independente', 'Vida Independente']"
125,41,125_relacionais_dificuldades_nas_desigual,"['relacionais', 'dificuldades', 'nas', 'desigual', 'em', 'humanas', 'relações', 'inconsistências', 'toxicamente', 'interpersonais']","['Dificuldades Relacionais', 'Dificuldades Relacionais', 'Dificuldades Relacionais']"
126,41,126_infância_memórias_escolares_escola,"['infância', 'memórias', 'escolares', 'escola', 'lembranças', 'origem', 'familiaridade', 'jovem', 'adolescência', 'lugar']","['Infância e memórias', 'Infância e memórias', 'Infância e memórias']"
127,41,127_melancolia_melanchia_melancholia_refletação,"['melancolia', 'melanchia', 'melancholia', 'refletação', 'evasão', 'sementes', 'saudade', 'desânimo', 'de', '']","['Saudade e Melancolia', 'Melancolia E Saudade', 'Saudade e Melancolia']"
128,41,128_sonho_sonhos_fantasias_ilusões,"['sonho', 'sonhos', 'fantasias', 'ilusões', 'desencontro', 'realidade', 'imaginação', 'entre', 'sonhada', 'pesadelos']","['Perda de sonho', '• Sonho e realidade', '• Sonho e realidade']"
129,41,129_desilusão_perda_obsessão_,"['desilusão', 'perda', 'obsessão', '', '', '', '', '', '', '']","['• Desilusão e perda', '* Desilusão e perda', '• Desilusão e perda']"
130,41,130_painel_indeterminada_modelo_morfologia,"['painel', 'indeterminada', 'modelo', 'morfologia', 'falhados', 'afetivo', 'posses', 'sérios', 'intimidade', 'relacional']","['• Relação indeterminada ou casual', 'Painel de uma relação', 'Painel de uma relação']"
131,41,131_desorientação_impulsividade_orientação_indecisão,"['desorientação', 'impulsividade', 'orientação', 'indecisão', 'perteza', 'indecisões', 'superficialidade', 'instintos', 'impulsivo', 'conveniência']","['• Confusão e desorientação', '* Confusão/ Desorientação', '• Confusão e desorientação']"
132,40,132_indiferença_desapego_comuns_interesses,"['indiferença', 'desapego', 'comuns', 'interesses', 'explicações', 'descrença', 'distanciamento', 'outro', 'contra', 'ao']","['• Desapego e indiferença', '• Desapego e indiferença', '• Desapego e indiferença']"
133,40,133_despedida_nostalgia_algo_perdido,"['despedida', 'nostalgia', 'algo', 'perdido', 'saudade', 'passado', 'por', '', '', '']","['• Despedida e nostalgia', '• Despedida e nostalgia', '• Despedida e nostalgia']"
134,40,134_crescimento_produtividade_criação_imaturidade,"['crescimento', 'produtividade', 'criação', 'imaturidade', 'amadurecimento', 'perspectiva', 'mudanças', 'mudança', 'melhoria', 'ambição']","['• Reflexão e crescimento', 'Crescimento e Reflexão', '* Reflexão e crescimento']"
135,40,135_em_relationships_conflitos_questioning,"['em', 'relationships', 'conflitos', 'questioning', 'complacência', 'discussões', 'parceiro', 'with', 'frustrados', 'struggle']","['2. Conflitos em relacionamentos', '• Conflitos em relacionamentos', '2. Conflitos em relacionamentos']"
136,40,136_conversa_conversas_comunicação_escuta,"['conversa', 'conversas', 'comunicação', 'escuta', 'fala', 'reunificações', 'civilizada', 'banalidade', 'necessária', 'descontraída']","['• Conversa e comunicação', '* Comunicação e conversa', '• Comunicação e conversa']"
137,40,137_problemática_amoroso_relação_amorosa,"['problemática', 'amoroso', 'relação', 'amorosa', 'problemático', 'amorosos', 'fracassado', 'amantes', 'problemáticos', 'frágil']","['• Relação amorosa problemática', '4. Relação amorosa problemática', '* Relação amorosa problemática']"
138,40,138_perturbação_perturbações_perturbación_emocional,"['perturbação', 'perturbações', 'perturbación', 'emocional', 'emocionais', 'choques', 'perturbacão', 'perturbacao', 'confrontos', '']","['Perturbação emocional', 'Perturbação emocional', 'Perturbação emocional']"
139,40,139_significado_propósito_identidade_pertencimento,"['significado', 'propósito', 'identidade', 'pertencimento', 'busca', 'direção', 'identificação', 'adulto', 'jovem', 'especial']","['* Busca por significado e identidade', '• Busca por significado e propósito', '• Busca por significado e propósito']"
140,40,140_desespero_saudade_desgosto_longeamento,"['desespero', 'saudade', 'desgosto', 'longeamento', 'longevidade', 'longeio', 'futuro', 'desesperança', 'ao', 'relação']","['• Desespero e saudade', 'Desespero e saudade', 'Desespero e saudade']"
141,39,141_perguntas_curiosidade_dúvidas_questionamento,"['perguntas', 'curiosidade', 'dúvidas', 'questionamento', 'sem', 'respostas', 'dúvida', 'perturbadoras', 'incertezas', 'resposta']","['• Perguntas e dúvidas', '* Curiosidade e perguntas', '• Perguntas e reflexões']"
142,39,142_vulnerabilidade_desamparo_fraca_reconhecendo,"['vulnerabilidade', 'desamparo', 'fraca', 'reconhecendo', 'sensibilidade', 'abertura', 'saude', 'exposição', 'fragilidade', 'própria']","['Vulnerabilidade', 'Vulnerabilidade', 'Vulnerabilidade']"
143,39,143_romance_romantismo_românticos_amores,"['romance', 'romantismo', 'românticos', 'amores', 'romântico', 'amor', '', '', '', '']","['Romance e Amor', 'Romance e Amor', 'Amor e romance']"
144,39,144_tempo_passagem_perdido_efeitos,"['tempo', 'passagem', 'perdido', 'efeitos', 'desperdício', 'do', 'passo', 'inclemente', 'cíclico', 'passando']","['• Passagem do tempo', '• Passagem do Tempo', '• Reflexão sobre a passagem do tempo']"
145,39,145_nostalgia_saudade_and_longeza,"['nostalgia', 'saudade', 'and', 'longeza', 'crescimento', '', '', '', '', '']","['* Saudade e nostalgia', '* Saudade e nostalgia', '* Saudade e nostalgia']"
146,39,146_desânimo_desistência_desespero_outro,"['desânimo', 'desistência', 'desespero', 'outro', 'ao', 'relação', 'melancolia', 'em', 'despedida', '']","['• Desespero e desânimo', '• Desespero e desânimo', '• Desespero e desânimo']"
147,39,147_relacionamento_relação_amor_relações,"['relacionamento', 'relação', 'amor', 'relações', 'de', '', '', '', '', '']","['• Amor e relacionamento', '• Amor e relacionamento', '• Amor e relacionamento']"
148,39,148_confiança_traída_perdida_feridos,"['confiança', 'traída', 'perdida', 'feridos', 'rompida', 'pouca', 'destruída', 'crise', 'decepção', 'desacerto']","['• Perda de confiança', 'Perda de confiança', '• Perda de confiança']"
149,39,149_autoconhecimento_autopotencialização_forçado_discovery,"['autoconhecimento', 'autopotencialização', 'forçado', 'discovery', '15', 'self', 'internas', 'inspiração', 'lutas', 'realização']","['Autoconhecimento', '• Autoconhecimento', '3. Autoconhecimento']"
150,39,150_ausência_isolamento_impossibilidade_vazio,"['ausência', 'isolamento', 'impossibilidade', 'vazio', 'inverno', 'ausente', 'sósou', 'sósolaridade', 'desamparo', 'ostracismo']","['Desilusão e ausência', '• Saudade e ausência', 'Saudade e ausência']"
151,38,151_infância_juventude_brincadeira_pureza,"['infância', 'juventude', 'brincadeira', 'pureza', 'brinquedo', 'afectividade', 'meninismo', 'brinquedos', 'perdida', 'escola']","['• Juventude e infância', '• Infância e juventude', '* Infância e juventude']"
152,38,152_realidade_sombreamento_despertar_enxergo,"['realidade', 'sombreamento', 'despertar', 'enxergo', 'flagra', 'confronto', 'acomodação', 'da', 'desenho', 'nova']","['• Sombreamento da realidade', '• Sombreamento da realidade', 'Busca por realidade']"
153,38,153_verdade_pela_segredo_falar,"['verdade', 'pela', 'segredo', 'falar', 'busca', 'confirmação', 'introspeção', '13', 'orientação', 'existência']","['A busca pela verdade', 'Busca pela verdade', '• Busca pela Verdade']"
154,38,154_desânimo_positividade_apatia_resilência,"['desânimo', 'positividade', 'apatia', 'resilência', 'particular', 'pessoas', 'as', 'desrespeito', 'equilíbrio', 'outrem']","['• Desilusão e desânimo', '• Desilusão e desânimo', '• Desilusão e desânimo']"
155,38,155_desespero_sufrição_desesperança_sofrimento,"['desespero', 'sufrição', 'desesperança', 'sofrimento', '', '', '', '', '', '']","['• Sofrimento e Desespero', '• Sofrimento e desespero', '• Sofrimento e desespero']"
156,38,156_desordem_delírio_desconcerto_bagunça,"['desordem', 'delírio', 'desconcerto', 'bagunça', 'instabilidade', 'confusão', 'maluquice', 'errror', 'provocação', 'ameaçadora']","['• Confusão e desordem', '* Confusão e Desordem', 'Confusão e desordem']"
157,38,157_sombra_passado_mementos_desenterrando,"['sombra', 'passado', 'mementos', 'desenterrando', 'do', 'como', 'obstáculo', 'reflito', 'acessando', 'velhice']","['• Sombra do passado', '• Sombra do passado', '• Sombra do passado']"
158,38,158_amores_perderam_perdido_perder,"['amores', 'perderam', 'perdido', 'perder', 'perdidos', 'pedaços', 'encontrar', 'perda', 'de', 'no']","['Perda de amores', 'Perda de amores', 'Perda de amores']"
159,38,159_romance_anônimo_aflição_romântica,"['romance', 'anônimo', 'aflição', 'romântica', 'falhado', 'românticos', 'romântico', 'maluco', 'bobo', 'jogada']","['Romance', 'Romance', 'Romance']"
160,38,160_ciúme_ciúmes_desconfiança_desconfianças,"['ciúme', 'ciúmes', 'desconfiança', 'desconfianças', 'despeito', 'muito', 'eros', 'fofoca', 'pouca', 'acrimônia']","['• Relacionamentos e ciúme', 'Saudade e Ciúme', 'Sofrimento e ciúme']"
161,37,161_desesperança_desespero_perda_medo,"['desesperança', 'desespero', 'perda', 'medo', 'da', '', '', '', '', '']","['• Desesperança e perda', '• Perda e desesperança', '• Perda e desesperança']"
162,37,162_vazio_praia_fúria_copas,"['vazio', 'praia', 'fúria', 'copas', 'infedismo', 'lutar', 'simbolismo', 'mar', 'explosividade', 'profunda']","['Vazio e desânimo', 'Vazio e desânimo', 'Vazio e Desânimo']"
163,37,163_despedida_perdões_reconciliações_após,"['despedida', 'perdões', 'reconciliações', 'após', 'ajustes', 'perda', 'ou', 'perdido', 'ser', 'na']","['• Despedida e perda', 'Despedida e perda', 'Despedida e perda']"
164,37,164_desapego_liberdade_desaceleração_,"['desapego', 'liberdade', 'desaceleração', '', '', '', '', '', '', '']","['• Desapego e liberdade', '• Desapego e liberdade', '• Desapego e liberdade']"
165,37,165_despedida_saudades_despedidas_saudade,"['despedida', 'saudades', 'despedidas', 'saudade', '', '', '', '', '', '']","['• Despedida e saudade', '• Despedida e saudade', '• Despedida e saudade']"
166,37,166_destino_sorte_lutando_azar,"['destino', 'sorte', 'lutando', 'azar', 'contra', 'jogos', 'sina', 'fortuna', 'apostas', 'maldade']","['• Reflexão sobre o destino', '• Saudade e destino', 'Vontade e destino']"
167,37,167_esquecimento_memória_perdida_perdidas,"['esquecimento', 'memória', 'perdida', 'perdidas', 'falta', 'lembrança', 'perda', 'recordação', 'lembranças', 'de']","['• Perda de memória e esquecimento', '• Perda de memória e esquecimento', '* Perda de memória e esquecimento']"
168,37,168_divertimento_diversão_entretenimento_celebrar,"['divertimento', 'diversão', 'entretenimento', 'celebrar', 'party', 'pleasure', 'festas', 'festa', 'divertir', 'distrato']","['Divertimento e Festa', '• Festa e divertimento', '• Festa e divertimento']"
169,37,169_suffering_despair_desespero_sensações,"['suffering', 'despair', 'desespero', 'sensações', 'and', 'longing', 'culpa', 'sofrimento', 'luta', 'conflito']","['Desespero e sofrimento', '* Suffering and Longing', '• Despair and Suffering']"
170,37,170_culpa_culpabilidade_erro_pecado,"['culpa', 'culpabilidade', 'erro', 'pecado', 'erros', 'culpabilização', 'piedade', 'responsabilização', 'vítima', 'superioridade']","['• Confusão e culpa', '• Perda e culpa', '• Perda e culpa']"
171,37,171_melancolia_trágica_perda_sentimento,"['melancolia', 'trágica', 'perda', 'sentimento', 'perturbador', 'despedida', 'de', '', '', '']","['Perda e melancolia', '* Perda e melancolia', '• Perda e melancolia']"
172,36,172_em_odesse_termo_com,"['em', 'odesse', 'termo', 'com', 'desilusão', 'relacionamentos', 'humanas', 'as', 'um', 'risco']","['• Desilusão em relacionamentos', '• Desilusão em relacionamentos', '• Desilusão em relacionamentos']"
173,36,173_perdido_perdida_sem_searching,"['perdido', 'perdida', 'sem', 'searching', 'perdeu', 'answers', 'aquele', 'lost', 'traída', 'saída']","['Perdido e sem saída', '• Perdido sem o outro', 'Aquilo que é perdido']"
174,36,174_correspondido_não_imperfeito_esse,"['correspondido', 'não', 'imperfeito', 'esse', 'incompatível', 'imprevisível', 'vencer', 'convencional', 'prova', 'linguagem']","['• Amor não correspondido', '• Amor não correspondido', '4. Amor não correspondido']"
175,36,175_vagabundagem_voação_voar_liberdade,"['vagabundagem', 'voação', 'voar', 'liberdade', 'vontade', 'fuga', 'ação', 'distância', 'de', '']","['• Liberdade e vagabundagem', '• Liberdade e vagabundagem', 'Vagabundagem e Liberdade']"
176,36,176_diária_cotidiana_quotidiana_rotina,"['diária', 'cotidiana', 'quotidiana', 'rotina', 'vida', 'diário', 'responsabilidades', 'distração', 'tecnologia', 'conversas']","['Vida diária e relacionamentos', 'Vida diária', 'Vida diária']"
177,36,177_social_sociais_convivência_pressão,"['social', 'sociais', 'convivência', 'pressão', 'julgamento', 'isolação', 'participar', 'hierarquia', 'injustiças', 'economico']","['2. Vida social e relacionamentos', 'Vida social e relacionamentos', 'Vida Social']"
178,36,178_reflexões_sobre_reflexão_nos,"['reflexões', 'sobre', 'reflexão', 'nos', 'papel', 'relacionamentos', 'após', 'próprio', 'pensamentos', 'desejos']","['• Reflexões sobre relacionamentos', '• Reflexões sobre relacionamentos', '• Reflexões sobre relacionamentos']"
179,36,179_problemáticos_relacionamentos_relacionais_problemas,"['problemáticos', 'relacionamentos', 'relacionais', 'problemas', '', '', '', '', '', '']","['Relacionamentos problemáticos', 'Relacionamentos problemáticos', 'Relacionamentos problemáticos']"
