Topic,Count,Name,Representation,Representative_Docs
476,18,476_infância_memórias_jovem_juventude,"['infância', 'memórias', 'jovem', 'juventude', 'idade', 'da', 'recordações', 'nostalgia', 'lembranças', 'passado']","['memórias de infância', 'memórias de infância', 'memórias de infância']"
477,18,477_interacções_intangível_pessoal_homem,"['interacções', 'intangível', 'pessoal', 'homem', 'pessoas', 'pessoalidade', 'pessoais', 'humanas', 'relações', 'relacionamentos']","['pessoal e relacionamentos', 'relação pessoal e intangível', 'interacções humanas e relacionamentos']"
478,18,478_passada_passados_um_memórias,"['passada', 'passados', 'um', 'memórias', 'namorado', 'mementos', 'terminado', 'passado', 'uma', 'recordações']","['memórias de relacionamentos passados', 'memórias de uma relação passada', 'memórias de uma relação passada']"
479,18,479_frustrado_frustrada_impossível_namoro,"['frustrado', 'frustrada', 'impossível', 'namoro', 'correspondido', 'despeito', 'ou', 'não', 'amor', 'frustração']","['amor frustrado', 'amor frustrado', 'amor frustrado']"
480,18,480_vontade_liberdade_de_,"['vontade', 'liberdade', 'de', '', '', '', '', '', '', '']","['vontade de liberdade', 'vontade de liberdade', 'vontade de liberdade']"
481,18,481_lembranças_esquecimento_nostalgia_recordação,"['lembranças', 'esquecimento', 'nostalgia', 'recordação', 'lembrança', 'passado', 'do', 'memória', '', '']","['nostalgia e lembranças', 'nostalgia e lembranças', 'nostalgia e lembranças']"
482,18,482_reencontro_reencontrar_something_reunite,"['reencontro', 'reencontrar', 'something', 'reunite', 'reencontros', 'with', 'possibilidade', 'or', 'to', 'someone']","['vontade de reencontro', 'vontade de reencontro', 'vontade de reencontro']"
483,18,483_medo_incerteza_dúvida_,"['medo', 'incerteza', 'dúvida', '', '', '', '', '', '', '']","['medo e incerteza', 'medo e incerteza', 'medo e incerteza']"
484,18,484_reconciliação_perdão_agradecimento_,"['reconciliação', 'perdão', 'agradecimento', '', '', '', '', '', '', '']","['perdão e reconciliação', 'perdão e reconciliação', 'perdão e reconciliação']"
485,17,485_responsabilidade_falta_fuga_recusa,"['responsabilidade', 'falta', 'fuga', 'recusa', 'compromisso', 'das', 'responsabilidades', 'falha', 'cuidado', 'fugir']","['falta de responsabilidade', 'falta de responsabilidade', 'falta de compromisso e responsabilidade']"
486,17,486_controle_vício_abuso_excesso,"['controle', 'vício', 'abuso', 'excesso', 'uso', 'autocontrole', 'outro', 'descontrole', 'dependência', 'desânimo']","['vício e perda de controle', 'vício e perda de controle', 'perda de controle e vício']"
487,17,487_confiança_feridos_pouca_traída,"['confiança', 'feridos', 'pouca', 'traída', 'crise', 'decepção', 'desacerto', 'sentimentos', 'desânimo', 'desapego']","['desilusão e perda de confiança', 'confiança e desespero', 'confiança e desilusão']"
488,17,488_falta_aquilo_que_mim,"['falta', 'aquilo', 'que', 'mim', 'em', '', '', '', '', '']","['aquilo que falta', 'aquilo que falta', 'aquilo que falta']"
489,17,489_perguntas_sem_dúvidas_respostas,"['perguntas', 'sem', 'dúvidas', 'respostas', 'questionamento', 'curiosidade', 'resposta', 'interrogação', 'baixa', 'fofoca']","['perguntas e dúvidas', 'perguntas e reflexões', 'perguntas']"
490,17,490_suficiência_inadequação_insatisfação_reciprocidade,"['suficiência', 'inadequação', 'insatisfação', 'reciprocidade', 'futilidade', 'equilíbrio', 'positividade', 'tecnologia', 'sentimentos', 'falta']","['suficiência e insatisfação', 'suficiência e insatisfação', 'suficiência e insatisfação']"
491,17,491_ansiedade_medo_pânico_terror,"['ansiedade', 'medo', 'pânico', 'terror', '', '', '', '', '', '']","['ansiedade e medo', 'medo e ansiedade', 'ansiedade e medo']"
492,17,492_agonia_magoa_dores_miséria,"['agonia', 'magoa', 'dores', 'miséria', 'amargura', 'dor', 'desespero', '', '', '']","['desespero e agonia', 'desespero e agonia', 'desespero e agonia']"
493,17,493_descontração_euforia_alegria_alegre,"['descontração', 'euforia', 'alegria', 'alegre', 'lugar', 'descrição', 'relaxamento', 'momentos', 'social', 'um']","['alegria e descontração', 'alegria e descontração', 'alegria e descontração']"
494,17,494_sofrimentos_penas_mágoa_dia,"['sofrimentos', 'penas', 'mágoa', 'dia', 'pena', 'moralização', 'sufrição', 'culpabilidade', 'do', 'responsabilidade']","['penas e sofrimentos', 'penas e sofrimentos', 'penas e sofrimentos']"
495,17,495_dependência_emocional_pertencimento_paixão,"['dependência', 'emocional', 'pertencimento', 'paixão', '', '', '', '', '', '']","['dependência emocional', 'dependência emocional', 'dependência emocional']"
496,17,496_sonhos_esperanças_fantasia_sonho,"['sonhos', 'esperanças', 'fantasia', 'sonho', 'desejos', 'realizados', 'especiais', 'compartilhar', 'expectativas', 'desejo']","['desejos e sonhos', 'desejos e sonhos', 'sonhos e desejos']"
497,17,497_despedida_retorno_lamento_saudade,"['despedida', 'retorno', 'lamento', 'saudade', 'não', '', '', '', '', '']","['saudade e despedida', 'saudade e despedida', 'saudade e despedida']"
498,17,498_espiritualidade_espiritual_religião_sobrenaturalidade,"['espiritualidade', 'espiritual', 'religião', 'sobrenaturalidade', 'fé', 'meditação', 'força', 'divina', 'ajuda', 'transcendência']","['religião e espiritualidade', 'religião e espiritualidade', 'religião e espiritualidade']"
499,17,499_realizadas_atendidas_expectativas_satisfeitas,"['realizadas', 'atendidas', 'expectativas', 'satisfeitas', 'não', '', '', '', '', '']","['expectativas não realizadas', 'expectativas não realizadas', 'expectativas não realizadas']"
500,17,500_conflitos_em_discórdia_conflito,"['conflitos', 'em', 'discórdia', 'conflito', 'no', 'brigas', 'discussões', 'disputa', 'distância', 'erros']","['conflitos em relacionamentos', 'conflitos em relacionamentos', 'conflitos em relacionamentos']"
501,17,501_complicados_complicado_complexos_relacionamentos,"['complicados', 'complicado', 'complexos', 'relacionamentos', 'painel', 'relacionamento', 'de', '', '', '']","['relacionamentos complicados', 'relacionamentos complicados', 'relacionamentos complicados']"
502,17,502_separação_isolamento_ou_perda,"['separação', 'isolamento', 'ou', 'perda', '', '', '', '', '', '']","['separação e perda', 'perda e separação', 'separação e perda']"
503,17,503_relacional_pessoal_humanas_vida,"['relacional', 'pessoal', 'humanas', 'vida', 'outro', 'diária', 'relacionamentos', 'relações', 'cotidiana', 'com']","['vida pessoal e relacionamentos', 'vida relacional', 'vida pessoal e relacional']"
504,17,504_desejo_paixão_fogo_de,"['desejo', 'paixão', 'fogo', 'de', '', '', '', '', '', '']","['paixão e desejo', 'paixão e desejo', 'paixão e desejo']"
505,17,505_responsabilidades_escolhas_postura_ação,"['responsabilidades', 'escolhas', 'postura', 'ação', 'escolha', 'planejamento', 'responsabilidade', 'determinação', 'importância', 'sobreposição']","['escolhas e responsabilidades', 'escolhas e responsabilidades', 'escolhas e responsabilidades']"
506,17,506_vs_confundidas_mistura_amizade,"['vs', 'confundidas', 'mistura', 'amizade', 'paixão', 'versus', 'entre', 'confusão', '', '']","['amizade vs. paixão', 'amizade vs. paixão', 'amizade vs paixão']"
507,16,507_insinceridade_inconsistência_inconformidade_desencontro,"['insinceridade', 'inconsistência', 'inconformidade', 'desencontro', 'situação', 'atual', 'indeterminação', 'descompromisso', 'discordo', 'vivacidade']","['inconformidade com a situação', 'inconformidade com a situação atual', 'inconsistência e insinceridade']"
508,16,508_conflito_relacionamento_difícil_relação,"['conflito', 'relacionamento', 'difícil', 'relação', '', '', '', '', '', '']","['relacionamento e conflito', 'relacionamento e conflito', 'relacionamento e conflito']"
509,16,509_ciúmes_ciúme_infidelidade_,"['ciúmes', 'ciúme', 'infidelidade', '', '', '', '', '', '', '']","['infidelidade e ciúmes', 'infidelidade e ciúmes', 'infidelidade e ciúmes']"
510,16,510_individual_vítima_sofrem_outros,"['individual', 'vítima', 'sofrem', 'outros', 'parental', 'desastre', 'situação', 'pessoal', 'sofrimento', 'da']","['sofrimento individual', 'sofrimento individual', 'sofrimento individual']"
511,16,511_dificuldade_comunicação_difícil_desafios,"['dificuldade', 'comunicação', 'difícil', 'desafios', 'de', 'em', 'da', '', '', '']","['dificuldade de comunicação', 'dificuldade de comunicação', 'dificuldade de comunicação']"
512,16,512_insecurities_incerteza_indecisão_dúvidas,"['insecurities', 'incerteza', 'indecisão', 'dúvidas', 'planos', 'fragilidade', 'desconfiança', 'dúvida', 'de', '']","['insecurities e dúvida', 'insecurities e dúvidas', 'insecurities e dúvidas']"
513,16,513_ausências_ausência_despedidas_desencontros,"['ausências', 'ausência', 'despedidas', 'desencontros', 'exclusão', 'despedida', 'desencontro', 'não', 'dificuldades', '']","['ausência e despedida', 'despedidas e ausências', 'despedidas e ausências']"
514,16,514_lealdade_fidelidade_respeito_confiança,"['lealdade', 'fidelidade', 'respeito', 'confiança', 'devotamento', 'admiração', 'compromisso', 'busca', 'por', '']","['confiança e lealdade', 'confiança e lealdade', 'confiança e lealdade']"
515,16,515_escapar_escape_desconectar_lembrado,"['escapar', 'escape', 'desconectar', 'lembrado', 'relaxar', 'for', 'estresse', 'relaxamento', 'ser', 'vontade']","['vontade de escapar', 'vontade de escapar', 'vontade de escapar']"
516,16,516_pessoal_pedaço_profissional_vidas,"['pessoal', 'pedaço', 'profissional', 'vidas', 'vida', 'pessoalidade', 'pessoais', 'sombreamento', 'intimidade', 'painel']","['vida pessoal', 'vida pessoal', 'vida pessoal']"
517,16,517_expectativas_decepções_disillusionment_expectations,"['expectativas', 'decepções', 'disillusionment', 'expectations', 'desilusões', 'aprovação', 'desapontamentos', 'brincadeira', 'mistério', 'comprometimentos']","['expectativas e decepções', 'expectativas e decepções', 'expectativas']"
518,16,518_tumultuosos_tumultuados_esperança_incerteza,"['tumultuosos', 'tumultuados', 'esperança', 'incerteza', 'relacionamentos', '', '', '', '', '']","['relacionamentos tumultuosos', 'relacionamentos tumultuosos', 'relacionamentos tumultuosos']"
519,16,519_realização_felicidade_paraíso_lutte,"['realização', 'felicidade', 'paraíso', 'lutte', 'sensação', 'completude', 'satisfação', 'busca', 'pela', 'reencontro']","['busca por felicidade e realização', 'busca pela felicidade e realização', 'busca pela felicidade e realização']"
520,16,520_apaixonar_novamente_mergulho_amorosas,"['apaixonar', 'novamente', 'mergulho', 'amorosas', 'dificuldades', 'amar', 'incertezas', 'nas', 'do', 'dificuldade']","['dificuldades amorosas', 'mergulho nas incertezas do amor', 'dificuldade para se apaixonar novamente']"
521,16,521_transcendência_morte_eternidade_voo,"['transcendência', 'morte', 'eternidade', 'voo', 'mortalidade', 'criação', '', '', '', '']","['morte e transcendência', 'morte e transcendência', 'morte e transcendência']"
522,16,522_aventura_liberdade_busca_vontade,"['aventura', 'liberdade', 'busca', 'vontade', 'por', 'de', '', '', '', '']","['liberdade e aventura', 'liberdade e aventura', 'liberdade e aventura']"
523,16,523_trauma_desilusão_sofrimento_,"['trauma', 'desilusão', 'sofrimento', '', '', '', '', '', '', '']","['desilusão e sofrimento', 'desilusão e sofrimento', 'desilusão e trauma']"
524,16,524_comportamento_hábitos_maus_atitudes,"['comportamento', 'hábitos', 'maus', 'atitudes', 'rotinas', 'muda', 'conquistar', 'consequências', 'vícios', 'mudança']","['maus hábitos e dependência', 'maus hábitos', 'maus hábitos']"
525,15,525_penas_recíproco_correspondido_eterno,"['penas', 'recíproco', 'correspondido', 'eterno', 'infiel', 'julgamento', 'não', 'ameaças', 'consequências', 'culpa']","['penas de amor', 'penas de amor', 'penas de amor']"
